UNODC,unodc_ddds@un.org,,,,,,,,,,,
16/05/2024,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",23.7284969617017,CTS
UZB,Uzbekistan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",0.528146558557413,CTS
VAT,Holy See,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",0,CTS
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",93.9309128551164,CTS/NGO
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",4.39227200799033,CTS
ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.94044163203241,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.08661496345485,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",70.885024358652,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",38.3946759382699,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",28.7260628727159,CTS
BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",6.94490215429095,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.43911957539806,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.83482244540133,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",14.8048535244804,CTS/MoI
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",24.9179694881672,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",28.405560388446,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",93.5265360384541,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",8.60365435642377,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",95.5940381354919,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",106.565956915389,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.857634077270543,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",44.5388868010703,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",105.86011342155,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",58.9059156924594,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",21.5694951411194,CTS/NGO
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.43189659540044,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",56.9190600522193,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",26.8615814507439,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",10.8592207604169,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",59.2880506783789,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",73.4635265203687,CTS/MoI
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",125.882735842958,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",94.3187355636591,Computed/CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",98.3013850430838,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.182956697712492,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",22.3218734429497,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",7.79003506134034,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",12.725559881237,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",10.5723651315346,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",8.26229434981884,CTS
IDN,Indonesia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",1.05008564041861,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",41.2692658340946,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",21.989898055369,CTS
ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",70.8207696815853,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",28.1533025132481,CTS
JOR,Jordan,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",8.78089267121976,CTS
JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.79825391976093,MoI/CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.688538410087443,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",67.1457797828254,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",25.5758030663164,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.69085527380361,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",9.18595672549822,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",17.5497019787289,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",12.8197014838271,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",38.4497362793175,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",19.1266974944026,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.131046344521283,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.18937300913357,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",16.7957051275409,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",46.2063415857626,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.77516892475097,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.249513420476274,PPR/CTS
PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",38.4174980558135,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0.898207825746076,CTS
PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",24.3893771362003,CTS
PSE,State of Palestine,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.0856719679273,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",2.28899689619651,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",23.3413589310762,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",5.20677148940876,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",16.5037728110051,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",1.55932901363757,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",3.34930306192342,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",107.163031038793,CTS
TUR,Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",11.3368400630593,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",17.5295412942674,CTS
VAT,Holy See,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",0,CTS
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2022,"Rate per 100,000 population",81.7720483898122,CTS/NGO
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",2.96410162732626,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",3.91530718827993,CTS
BMU,Bermuda,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",39.366359084181,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",14.9299741433382,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",1.38207330985141,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0.00951062779368747,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",38.2296003042615,CTS/NGO
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",34.0488324748255,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",54.4512641477561,CTS
GNB,Guinea-Bissau,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",2.88616777587788,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",1.20939967415841,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",1.69879881955528,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",152.766226010687,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",6.06868306661622,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0.161900685617813,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",7.27440798057691,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",5.92441664670539,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",4.7529806044978,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0.013215842729357,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",8.97550186629494,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",13.318052958562,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",3.96935121938884,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",6.7010951583203,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",2.42220399802071,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",3.28806260096751,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
BMU,Bermuda,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",47.3522216083971,CTS
BTN,Bhutan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.407411079136886,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",15.3200396965276,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",1.56611244755219,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",34.638726137107,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.0285247512118741,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",42.1897634873759,CTS/NGO
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",40.2065093251935,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",54.7161343406388,CTS
GNB,Guinea-Bissau,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",1.31933007860339,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",1.29798768642348,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",77.1366208226493,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",1.91552106627703,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",75.9972347994085,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",51.4324198683798,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",13.846579894766,CTS
MDV,Maldives,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",47.5118659685462,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",3.36909610747048,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.152724260107742,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",7.40234755278095,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",6.01410219380435,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",4.54617638703025,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",25.6283329998139,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",10.0192469179745,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",9.83171856994762,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",4.13438961687545,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.674988145520694,CTS
ZAF,South Africa,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",4.82554662288386,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",2.43174187407398,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",15.5658463095046,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.93408282239433,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",1.93802265404162,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",20.5629239366328,CTS/MoI
BMU,Bermuda,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",79.1840871658432,CTS
BTN,Bhutan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.269079774080622,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",18.2077047416658,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",1.57805284395341,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",20.6459651626504,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",35.0748747457225,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.028506818545928,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",27.1386276464967,CTS/NGO
ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.0185232042031373,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",46.1757562697766,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",65.9222036106458,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",1.60086746658837,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",110.94348186032,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",2.27484260932697,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",66.1512507570391,CTS
